,V14,V4,V10,V17,Time,V12,V26,Amount,V21,V8,V11,V7,V28,V19,V3,V22,V6,V20,V27,V16,V13,V25,V24,V18,V2,V1,V5,V15,V9,V23,Class_1
68,-1.0112786,0.4528282,-1.4974192,-1.7114998,-0.024805902,-0.70621186,-0.008572973,0.09240925,0.29966313,0.637103,0.68518364,-0.92828876,0.108333334,0.451177,-0.5021762,0.085307114,-0.35787162,0.04672953,-0.017500192,-0.95102644,0.009073902,-0.07381082,0.07922214,-0.71875197,0.6016918,-0.19367589,-0.57732445,0.11752192,-0.40471303,0.08448271,1
69,-0.73051804,0.5316105,-1.618979,-1.7517482,-0.11339047,-0.57097495,-0.105680816,0.15792605,0.17811672,1.0484294,0.45355257,-1.2939719,-0.3097119,0.36134154,-0.6926435,-0.16080375,-0.31286353,-0.18234882,-0.46665305,-0.7568847,0.14890462,-0.23740825,0.12890285,-0.8713051,0.72551745,-0.38900894,-0.9700573,0.038244504,-0.8904168,-0.34863073,1
70,-1.1628772,0.56119066,-1.3232807,-1.3061074,-0.17030986,-0.68124145,0.11938433,-0.12750386,0.26734853,0.6444796,0.8497384,-0.8666445,0.20194967,0.16143835,-0.5662342,0.030119408,-0.3229438,0.18521176,0.39177617,-0.8149997,0.0324006,-0.09799334,-0.16275565,-0.55121326,0.7221206,-0.17207311,-0.31733763,-0.021663139,-0.5887042,0.094905384,1
71,-1.0135056,0.45193145,-1.4669226,-1.7396138,-0.016375137,-0.7062873,-0.037519477,0.040998477,0.316136,0.62668115,0.7147435,-0.96660525,0.12666555,0.41830367,-0.509692,0.07076638,-0.40746447,0.08305379,-0.06044719,-0.94325614,-0.0022126697,-0.072294615,0.073911235,-0.6974519,0.5797311,-0.20912729,-0.5196277,0.12621447,-0.43947777,0.09583793,1
72,-1.0670336,0.49545413,-1.7835847,-1.4849845,-0.013163382,-0.6869638,-0.0053443164,0.08797297,0.32454276,0.98681015,0.65636194,-1.1091801,-0.12090187,0.4930153,-0.60601443,0.000102213584,-0.42747736,-0.06892489,-0.32978943,-0.92907345,0.014805235,0.011596658,0.08212192,-0.63267493,0.55236995,-0.3023973,-0.7119181,-0.015161712,-0.38449922,-0.15070489,1
73,-0.59740525,0.1173259,-0.50217897,-0.68431765,0.11474549,-0.2851799,0.11950001,-0.043722954,0.11124145,0.12807144,0.3077181,-0.25619495,0.027604342,0.16609731,-0.24914938,0.101861246,-0.1523161,0.0229607,-0.096852005,-0.38044086,0.06184993,-0.051824395,-0.07536118,-0.22018945,0.18743706,-0.16884595,-0.081358045,-0.15691015,-0.16077147,-0.07032332,0
74,-0.9625977,0.4630432,-1.3481266,-1.9557494,-0.11219575,-0.6132191,0.110829696,0.08802754,0.3157435,0.6898709,0.5785244,-0.9155328,0.067512214,0.37877977,-0.41595593,0.09417397,-0.22086942,0.095831655,0.3267312,-0.8970063,0.07926854,0.07060397,0.096396856,-0.8208548,0.5107907,-0.25541472,-0.5568861,0.11662326,-0.7609512,0.0012505217,1
75,-0.59123194,0.10812011,-0.5147306,-0.7106934,0.11316925,-0.28957483,0.12183621,-0.038993564,0.11404151,0.12655157,0.3167729,-0.254606,0.028317828,0.16915657,-0.24959525,0.09968954,-0.15516716,0.017578818,-0.094580755,-0.3817725,0.068215124,-0.057893254,-0.07289082,-0.21540819,0.1842379,-0.1677077,-0.08820988,-0.1590923,-0.16690128,-0.06690642,0
76,-1.0029576,0.48911056,-1.3470625,-2.048382,-0.09904249,-0.62384206,0.07280992,0.09688605,0.32769942,0.61344546,0.5726047,-0.926896,0.08858167,0.3984597,-0.40404987,0.07113663,-0.27525228,0.08895942,0.38908118,-0.91082525,0.084608406,0.032779455,0.08147928,-0.8691708,0.4386532,-0.24496499,-0.49966222,0.116533674,-0.7618715,-0.01747249,1
77,-1.0486897,0.48973966,-1.7346882,-1.4445817,-0.016936606,-0.67679155,-0.0020973906,0.08888592,0.325521,0.93306,0.65079165,-1.0842273,-0.115021065,0.5036354,-0.59660393,0.013837368,-0.3996853,-0.065145895,-0.31733003,-0.91289186,0.011843957,0.00840557,0.08678576,-0.6383068,0.54205847,-0.29167038,-0.67248136,-0.010637093,-0.35743293,-0.13864973,1
78,-1.0516325,0.49877584,-1.7365032,-1.4557093,-0.013516653,-0.6632208,-0.008458599,0.08560482,0.31241214,0.96105367,0.6343608,-1.0884876,-0.12039901,0.49011773,-0.5887653,0.00028599333,-0.42094344,-0.06343742,-0.33161074,-0.911958,0.013418373,0.0065990025,0.080321126,-0.6075256,0.54526216,-0.30220813,-0.70237935,-0.014052942,-0.369899,-0.15385014,1
79,-1.2044538,0.5646336,-1.3362049,-1.322606,-0.18114297,-0.6918252,0.13763072,-0.14048435,0.25594437,0.6510894,0.8851516,-0.86247903,0.21314667,0.13691537,-0.5786304,0.030372951,-0.33065692,0.19510686,0.4240481,-0.8280097,0.030025609,-0.093702324,-0.1634158,-0.56490105,0.73917896,-0.18696655,-0.30728304,-0.041321985,-0.6075385,0.09170618,1
80,-1.0259868,0.46270138,-1.5057698,-1.7409159,-0.023348525,-0.7077822,-0.030601336,0.06646192,0.30232155,0.64249617,0.68843365,-0.95364785,0.109215975,0.44357085,-0.5038219,0.06967511,-0.38543648,0.06343236,-0.046241548,-0.96074396,0.00047327578,-0.06852249,0.07610571,-0.71843284,0.59676117,-0.2087497,-0.5460569,0.122891225,-0.42881718,0.091285326,1
81,-0.4519785,0.2374089,-0.2813542,-0.5363016,-0.12776929,-0.30146873,0.05786655,-0.003986854,0.06651425,0.0719324,0.26148564,-0.19473885,0.09703292,-0.02111412,-0.16224504,-0.014418692,-0.05726584,0.042975817,0.12991153,-0.14598165,-0.13410771,0.15928194,-0.12196396,-0.041937187,0.11806273,-0.0039512254,-0.046590153,0.0044324882,-0.20433308,-0.05168803,0
82,-0.35218024,0.14098096,-0.34559235,-0.54471946,-0.10097454,-0.2690401,-0.05437006,-0.16166836,0.08371151,0.10925304,0.26873672,-0.17930876,0.08342354,0.15336421,-0.12276387,0.032393824,-0.08470679,0.028296428,0.09446603,-0.26460215,-0.12940633,-0.008856139,-0.037130557,-0.08550686,0.15157868,-0.09230111,-0.07849063,0.048251845,-0.18312691,-0.00908469,0
83,-0.644367,0.24964163,-0.46212155,-0.6109466,0.07278135,-0.36505455,-0.01720344,-0.032659974,0.031114321,0.03619762,0.2362735,-0.2042033,0.10233329,-0.037632465,-0.26562536,-0.12619345,-0.19518328,0.05027016,0.17318209,-0.28942907,-0.03943459,0.03334039,-0.058524232,-0.26292026,0.15415509,0.04836686,-0.06146928,0.028507981,-0.19385184,0.029378232,0
84,-0.7672544,0.22949302,-0.60571414,-0.47848892,-0.060938895,-0.34226912,-0.039864987,-0.14927377,0.03384251,0.060850203,0.28710186,-0.22995932,0.13111743,-0.0004028026,-0.23291603,-0.10672875,-0.10337737,0.075903855,0.21184847,-0.32126853,0.029590748,0.17006284,-0.12890239,-0.21111053,0.17347798,-0.014949861,-0.03655328,0.014206715,-0.16754697,-0.030964412,0
85,-0.30730385,0.10484533,-0.58787,-0.7527939,0.036851205,-0.41812843,0.093611114,0.09687686,0.112554096,0.22624943,0.2888597,-0.2978099,-0.037375584,0.101262204,-0.26761264,0.047592048,-0.04396743,-0.01748342,0.08951107,-0.3491436,0.10541705,-0.071241654,-0.04998833,-0.22497353,0.14851138,-0.129204,-0.123317,-0.17429063,-0.07431681,0.03889351,0
86,-0.8194224,0.37945926,-0.669475,-0.20510699,-0.19338648,-0.5006442,0.11179295,-0.15233381,0.05486516,0.029477198,0.56209135,-0.13038859,0.15397198,-0.17260589,-0.31779543,-0.086844385,-0.24426846,0.084222294,0.1908048,-0.17528552,0.06343563,0.33702874,-0.12104957,0.08691887,0.33148274,-0.028939553,0.10325085,-0.15240607,-0.34428003,-0.10486762,0
87,-0.78477955,0.36580396,-0.6462988,-0.20379394,-0.17826127,-0.4739765,0.1067843,-0.15146886,0.040930934,0.03552989,0.55463827,-0.1251221,0.15636133,-0.16783227,-0.31453314,-0.080737635,-0.23051316,0.082894504,0.18718435,-0.17485791,0.05967444,0.32564664,-0.12171361,0.08166033,0.32389805,-0.029760282,0.097578846,-0.14423335,-0.33909708,-0.09576135,0
88,-0.74302465,0.21471053,-0.6526599,-0.47162604,-0.0790239,-0.33964705,-0.043114655,-0.14919412,0.04231915,0.08119791,0.2919279,-0.23555698,0.14730926,0.008631473,-0.22108844,-0.10499315,-0.11013085,0.07489778,0.22001502,-0.33801922,0.028602928,0.18220699,-0.12822367,-0.21115951,0.17500678,-0.03539855,-0.050466016,0.02187664,-0.16176769,-0.04226401,0
89,-0.5385887,0.26941904,-0.7056872,-1.0302111,-0.052213617,-0.40239686,-0.06337128,0.14743134,0.16734675,0.3088821,0.289963,-0.3766433,0.11642973,0.25563395,-0.3268162,0.021354586,-0.16120875,-0.059878416,-0.12512504,-0.5356358,0.053321682,-0.0011864519,0.05460257,-0.4413273,0.26514286,-0.23164906,-0.34894633,0.12141322,-0.4161099,-0.18030229,0
90,-0.34604785,0.1438309,-0.34078193,-0.54468775,-0.10130396,-0.27339005,-0.05731216,-0.15248236,0.08362302,0.107446566,0.26651254,-0.17977846,0.07499629,0.16091625,-0.122045755,0.029682681,-0.083719656,0.030483473,0.094542235,-0.2623057,-0.13018629,-0.011242635,-0.035752,-0.082933754,0.1501894,-0.09229344,-0.0796165,0.05429799,-0.18642001,-0.009177722,0
91,-0.5886789,0.111433454,-0.48400748,-0.67444146,0.107575156,-0.29464957,0.11729776,-0.042481605,0.1101524,0.12071606,0.3051258,-0.2508679,0.025832634,0.1693204,-0.23660141,0.10193318,-0.1452218,0.027935341,-0.0915574,-0.37168768,0.060943328,-0.043423135,-0.07580949,-0.22227204,0.17895147,-0.16629715,-0.077427156,-0.15854767,-0.15891781,-0.064806856,0
92,-0.8238355,0.38105127,-0.67289054,-0.20662442,-0.19357638,-0.50480056,0.11419201,-0.15367326,0.054734975,0.029511202,0.56088096,-0.12874964,0.15349586,-0.17204489,-0.31887013,-0.08881511,-0.24559662,0.08603411,0.19110677,-0.17554215,0.06663331,0.33811522,-0.123318925,0.085136145,0.33226052,-0.0295196,0.1019663,-0.15416303,-0.34870276,-0.10689457,0
93,-0.6430178,0.35809717,-0.4072289,-0.6926512,0.12612332,-0.34978116,-0.025407014,-0.09146953,0.05382268,0.053775575,0.2550461,-0.2255096,0.1189495,-0.10145373,-0.24103826,-0.12156387,-0.14417933,0.055437725,0.19901437,-0.29609656,0.05470816,0.014176992,-0.053164765,-0.29669532,0.19249526,0.015962768,-0.05132901,-0.09126197,-0.3223128,0.020030074,0
94,-0.39278415,0.087927714,-0.39348269,-0.58294123,-0.10062689,-0.27530694,-0.099784985,-0.15345776,0.07310656,0.06434643,0.2675209,-0.13414995,0.09239483,-0.02947806,-0.094276145,-0.0034016436,-0.11273797,0.032735184,0.13868387,-0.2109791,-0.15624908,0.06673776,-0.04714913,-0.089831255,0.12212437,-0.0864247,-0.023437195,-0.03214637,-0.16170521,-0.047121543,0
95,-0.7048887,0.32787403,-0.36294562,-0.09569092,0.101394095,-0.29468864,0.041103862,-0.16120364,0.027055643,0.014283361,0.27652246,-0.07500479,0.091455296,-0.20338732,-0.28106374,-0.08430199,-0.13123345,0.041476324,0.11450085,-0.025298722,0.016207948,0.098790176,-0.0048873927,0.056319572,0.21406314,0.06408605,0.11850131,-0.074931145,-0.30318347,-0.022382364,0
96,-0.42809296,0.17843589,-0.37925136,-0.5840396,-0.06704051,-0.29441252,-0.05057971,-0.015438728,0.084028974,0.06923259,0.34195662,-0.20893838,0.10621226,0.02384421,-0.13765305,0.0009964453,-0.12915997,0.0550425,0.15301439,-0.26506633,-0.20608264,0.13815288,0.047547504,-0.10969789,0.08455738,-0.024439994,-0.12774897,0.06407722,-0.12648265,-0.033514895,0
97,-0.96237224,0.395773,-1.4475589,-1.6906335,-0.0054085646,-0.68612987,0.061948083,0.16411558,0.29858714,0.5853604,0.6701962,-0.8745063,0.08760148,0.4589951,-0.4663768,0.14181362,-0.27426624,0.01973602,0.032933358,-0.9269365,-0.007402215,-0.06682761,0.08439634,-0.68532205,0.57455915,-0.1889156,-0.6159142,0.09923382,-0.32938927,0.10338502,1
98,-0.990842,0.42463666,-1.528324,-1.6358818,-0.015243949,-0.6856915,0.05796119,0.14035594,0.29837066,0.6707967,0.6508366,-0.9026117,0.03382166,0.47354364,-0.50820637,0.11196096,-0.29163796,-0.0041965796,-0.03564379,-0.93456787,-0.0009441767,-0.045619104,0.08284345,-0.6802536,0.56676185,-0.21730445,-0.6412849,0.069555305,-0.33064377,0.037289795,1
99,-1.2110747,0.5837458,-1.3481969,-1.3434082,-0.17106667,-0.6980897,0.12808082,-0.14417596,0.26236546,0.661576,0.87397397,-0.86180115,0.21100558,0.15181643,-0.58383983,0.03296971,-0.3224266,0.19494796,0.41567254,-0.85060924,0.029288374,-0.103842504,-0.17193784,-0.59762335,0.7555827,-0.20104481,-0.30134684,-0.03402084,-0.6141064,0.09834182,1
100,-0.76936615,0.4517368,-1.4397779,-2.0603585,-0.1229111,-0.59178305,-0.10138875,0.100883454,0.27269787,0.95827764,0.5253028,-0.9562432,-0.23456286,0.24073635,-0.5196341,-0.1501744,-0.27098152,-0.11950977,-0.15905619,-0.8558397,0.1260165,0.03473749,0.11939103,-1.0061082,0.48015925,-0.3353154,-0.75426453,-0.036212496,-0.80630046,-0.0077503514,1
101,-0.98931265,0.44263682,-1.4614848,-1.7019681,-0.01737029,-0.698821,-0.03088635,0.06100258,0.31300992,0.640832,0.69267625,-0.9392438,0.11031915,0.42120814,-0.50254095,0.070050344,-0.3854949,0.065992594,-0.045985315,-0.9328881,0.009180637,-0.06412362,0.07574968,-0.7009593,0.58057046,-0.1977847,-0.53492844,0.124056645,-0.4196423,0.083788715,1
102,-0.4107095,0.1657303,-0.36516583,-0.57239014,-0.07558837,-0.29821825,-0.046155445,-0.0400502,0.077783465,0.06686497,0.3340659,-0.20609708,0.10373929,0.029361164,-0.14183149,0.009949557,-0.11886814,0.041639782,0.15360117,-0.26384124,-0.21458024,0.13221587,0.051260658,-0.104552746,0.089185864,-0.017872173,-0.12510818,0.064423725,-0.11312352,-0.029936451,0
103,-0.5920032,0.113713115,-0.49563313,-0.6854933,0.11211469,-0.29182562,0.121458195,-0.0523259,0.11310925,0.13381863,0.31413093,-0.25820896,0.032256186,0.17400081,-0.24594468,0.099801674,-0.15150885,0.027393924,-0.09663051,-0.38090333,0.061313845,-0.049881738,-0.07396918,-0.22367539,0.18392655,-0.17036316,-0.086091556,-0.15827635,-0.16333771,-0.067229964,0
104,-0.5368146,0.2293008,-0.42761272,-0.5114098,-0.07866734,-0.3681843,0.010093853,-0.06841871,0.057048343,0.102815874,0.13662875,-0.16351779,0.07957268,-0.030441815,-0.15873267,-0.09887469,-0.111198574,0.036928825,0.09609954,-0.21027452,-0.122623876,0.064693704,-0.09744406,-0.12029026,0.25074118,-0.11811514,-0.028279133,0.04089842,-0.30304867,-0.05437702,0
105,-0.775296,0.3657142,-0.6393006,-0.1885981,-0.19323708,-0.4801731,0.10647109,-0.14728498,0.04673085,0.025719227,0.553174,-0.12960042,0.15068196,-0.1595962,-0.30507478,-0.081404775,-0.23086357,0.07598018,0.17597353,-0.16730954,0.06896665,0.334463,-0.116872646,0.09554799,0.31772104,-0.02763641,0.093590274,-0.14666592,-0.31859,-0.10052958,0
106,-0.651456,0.22660288,-0.4631452,-0.57977694,0.06234672,-0.35024202,-0.04448808,-0.045174766,0.008670647,0.021046832,0.22695497,-0.1386098,0.054081015,0.044203542,-0.23025236,-0.06262382,-0.12119743,0.040872242,0.1762034,-0.28074694,-0.024051744,-0.0034053093,-0.101761736,-0.22052851,0.20395344,0.02197221,-0.015213398,0.076369286,-0.24863383,0.047798175,0
107,-0.5936504,0.3172375,-0.37251955,-0.56893194,0.05294519,-0.33562708,0.0048595658,-0.12015012,0.09453589,0.011021869,0.19875672,-0.19096524,0.09688926,-0.02074203,-0.16970024,-0.10208252,-0.094003335,0.048422843,0.17748865,-0.28693035,-0.0068083163,-0.008382051,-0.023434626,-0.22541381,0.19872472,-0.02848236,-0.04680691,-0.07719108,-0.27314672,0.0025976137,0
108,-1.2183213,0.5858534,-1.376839,-1.3569946,-0.17813988,-0.7307405,0.13077664,-0.14149934,0.25681704,0.65887374,0.87779206,-0.86404896,0.21226162,0.16911954,-0.5935909,0.03650802,-0.32921815,0.19044027,0.4079012,-0.8540982,0.03538374,-0.10264919,-0.15593685,-0.59132963,0.7547016,-0.20090474,-0.30156004,-0.04676734,-0.5976294,0.08094908,1
109,-0.31952286,0.10722385,-0.5918499,-0.7624393,0.034260623,-0.42153692,0.09115033,0.097287655,0.1113096,0.21621132,0.2975337,-0.29004908,-0.036222167,0.09879746,-0.26349208,0.050253063,-0.051930174,-0.016604513,0.08440454,-0.3444318,0.11814741,-0.06980496,-0.049959287,-0.22170785,0.14811349,-0.1357035,-0.12372637,-0.16681695,-0.07551994,0.034994338,0
110,-0.7394161,0.21433738,-0.6538344,-0.4748571,-0.07868882,-0.33883914,-0.043200642,-0.14834698,0.042595133,0.078830495,0.29264465,-0.23547558,0.147928,0.007889932,-0.21791393,-0.105706155,-0.112215,0.07598975,0.22216578,-0.3391275,0.028659679,0.1845648,-0.12863143,-0.2110316,0.17214924,-0.032935005,-0.049503118,0.020199385,-0.15945154,-0.04090318,0
111,-1.2338465,0.58013916,-1.395044,-1.3644906,-0.14659181,-0.73303604,0.1456179,-0.13960117,0.27035263,0.6682171,0.87658286,-0.8779591,0.1941877,0.13925967,-0.59529513,0.045217603,-0.32370302,0.1858983,0.44024464,-0.861895,0.021171395,-0.10099324,-0.16041487,-0.58125603,0.7663493,-0.18082352,-0.3262813,-0.037755273,-0.6094574,0.09666177,1
112,-0.9960463,0.4118564,-1.4869195,-1.7165548,-0.0082377065,-0.70026475,0.059418418,0.15083633,0.29874104,0.60033095,0.6834472,-0.89180267,0.084901765,0.46288443,-0.48739755,0.13069665,-0.28725734,0.023488304,0.029257458,-0.944317,-0.0037192013,-0.06909768,0.08715901,-0.70174205,0.59045625,-0.19164576,-0.62419057,0.10254014,-0.34786454,0.09664387,1
113,-0.9807425,0.42351162,-1.8044485,-1.4868028,-0.028113162,-0.65208805,0.0006585475,0.07284902,0.3554049,1.0913942,0.66554356,-1.1049644,-0.1800584,0.23651798,-0.68522996,0.06763433,-0.4976986,-0.14265208,-0.47500026,-0.8409492,0.0363065,-0.03962539,0.07991422,-0.6396863,0.6070205,-0.33426613,-0.7486986,-0.07804902,-0.43687484,-0.12350377,1
114,-1.0274057,0.41839433,-1.5212102,-1.7775854,0.0067916047,-0.718635,0.030694442,0.12612009,0.31278723,0.6401963,0.6985682,-0.9388561,0.08586633,0.46391186,-0.49005118,0.11363752,-0.35297245,0.03040962,-0.0111151,-0.9540585,-0.0077781044,-0.06838192,0.095387936,-0.70139366,0.5935197,-0.19773896,-0.6183287,0.12558374,-0.37159786,0.097215556,1
115,-1.004315,0.42650974,-1.5274888,-1.7479318,-0.011700632,-0.7070501,0.07501801,0.17435454,0.3119654,0.62194693,0.70241404,-0.91193295,0.07850888,0.47701025,-0.50078046,0.15076657,-0.2718176,0.01788817,0.037599903,-0.96393895,0.0012684874,-0.06677418,0.08967115,-0.7229521,0.6123952,-0.20424367,-0.6612414,0.097086914,-0.34648338,0.09812298,1
116,-0.90397537,0.47004554,-1.3078867,-1.9353236,-0.07847884,-0.6392359,0.06442566,0.07600625,0.29789567,0.6500334,0.57833457,-0.8971733,0.06466398,0.31496048,-0.42870787,0.056254707,-0.22811382,0.08296766,0.31658483,-0.89645314,0.06955036,-0.00011463463,0.10949154,-0.8425505,0.5049905,-0.24399057,-0.555127,0.03524818,-0.69544864,0.02139319,1
117,-0.9989319,0.48271474,-1.3944688,-2.0308583,-0.1310645,-0.6345281,0.115240246,0.09973663,0.32780313,0.68961155,0.5894299,-0.93881,0.06486347,0.38993043,-0.42632362,0.092074126,-0.24484575,0.09232611,0.34111202,-0.931139,0.08073831,0.06723308,0.09775707,-0.8695445,0.5060701,-0.26145187,-0.5571108,0.12329372,-0.79453886,-0.002537006,1
118,-0.99592364,0.44763094,-1.466817,-1.699886,-0.017662657,-0.70161325,-0.02926922,0.061953727,0.31185406,0.63938516,0.6973346,-0.93968487,0.11190687,0.4258132,-0.50429916,0.070139214,-0.38559982,0.06514448,-0.047643233,-0.9355428,0.0064590964,-0.06571456,0.07695855,-0.70212364,0.58383536,-0.19751209,-0.54088706,0.12127579,-0.42144373,0.08180102,1
119,-1.0609641,0.48911607,-1.2820622,-2.0616055,-0.1264443,-0.641677,0.06951139,0.07184784,0.30610442,0.39210644,0.62911904,-0.85591304,0.14538695,0.37526163,-0.3860021,0.12830055,-0.2951503,0.16489051,0.62614685,-0.9618619,0.053658493,-0.16459098,0.10253732,-0.87271166,0.32642046,-0.19041328,-0.39442635,0.132777,-0.67502505,-0.09935538,1
120,-0.8148624,0.45269582,-1.4639641,-1.9611994,-0.10757785,-0.6021308,-0.08984204,0.09892799,0.28045118,0.9545384,0.508806,-0.9533657,-0.20959462,0.25559986,-0.54001105,-0.15033965,-0.28172776,-0.09945417,-0.17840455,-0.85431767,0.13536328,-0.02006691,0.122408465,-0.95497924,0.57306683,-0.30065745,-0.72827494,-0.03326495,-0.7666944,0.009026434,1
121,-0.9610242,0.45490158,-1.4144279,-1.7688521,-0.03271883,-0.6638405,-0.010074543,0.03052244,0.3274318,0.65530586,0.6558485,-0.94775563,0.113487065,0.38667315,-0.4809356,0.0645438,-0.37306085,0.08997737,0.039697662,-0.9172113,0.039742824,-0.032165904,0.077003635,-0.71664125,0.5692881,-0.21863991,-0.54350495,0.111472465,-0.5364941,0.053789362,1
122,-1.0367612,0.45142454,-1.64441,-1.608753,-0.018294306,-0.6993893,0.039318196,0.112336755,0.30959684,0.7855832,0.6656871,-0.98413014,-0.013151627,0.4906742,-0.5538385,0.07567013,-0.34751678,-0.022540135,-0.12888241,-0.95323336,0.0023651682,-0.027251672,0.08649838,-0.68345714,0.5694615,-0.24328871,-0.66617405,0.049626753,-0.35199815,-0.030410904,1
123,-1.081249,0.5117043,-1.4378494,-1.5952001,-0.06326927,-0.71622443,0.014311157,-0.04550497,0.32021564,0.65221864,0.79842675,-0.9566757,0.16736427,0.3251723,-0.5598043,0.049575258,-0.421014,0.12299152,0.04222797,-0.9176627,0.012153108,-0.07991979,-0.016501963,-0.66158074,0.6613852,-0.21897304,-0.42369443,0.06929286,-0.5009588,0.09435774,1
124,-0.74563444,0.4494161,-1.4005524,-2.0131755,-0.11135269,-0.56719816,-0.09336296,0.1357551,0.27185902,0.95447564,0.50092494,-0.95151484,-0.2505902,0.25131983,-0.4996896,-0.13947275,-0.26940048,-0.118937165,-0.17371522,-0.8468017,0.12502152,0.027110122,0.115464374,-0.97836095,0.47839534,-0.32424432,-0.74087155,-0.031589285,-0.80836856,-0.014492493,1
125,-0.99460435,0.4421624,-1.4557091,-1.7132887,-0.015291465,-0.70170885,-0.033376113,0.05195191,0.31135637,0.6369787,0.69440776,-0.9423429,0.11373708,0.41911542,-0.5022684,0.06502214,-0.39556408,0.071092844,-0.05103382,-0.93212104,0.0064199585,-0.06394254,0.075907275,-0.69477844,0.57331944,-0.2011393,-0.5247031,0.12690082,-0.4240212,0.086030684,1
126,-0.7601929,0.47678113,-1.4160233,-2.1041641,-0.11768406,-0.55880564,-0.07897028,0.1415768,0.30472022,0.9761418,0.5126314,-0.99356806,-0.2609508,0.23283024,-0.47353455,-0.14482869,-0.2808948,-0.099389195,-0.1662503,-0.8775945,0.10012338,0.08170008,0.1329325,-1.0564781,0.42086625,-0.32522666,-0.7651931,-0.042389527,-0.8448907,0.0004029381,1
127,-1.0766248,0.49093124,-1.7743587,-1.4901603,-0.017058749,-0.6683727,-0.001001792,0.073946014,0.31889802,0.9789354,0.6552907,-1.1113082,-0.11841035,0.489376,-0.6061329,0.005976732,-0.43897486,-0.06711475,-0.3489409,-0.92198944,0.010190826,0.0028848583,0.08128986,-0.6263054,0.5540818,-0.31373566,-0.7176002,-0.021178119,-0.37738267,-0.15911111,1
128,-0.9856396,0.4725268,-1.3472264,-1.9748753,-0.113937326,-0.6205372,0.102613725,0.09552337,0.31163692,0.6529693,0.5748188,-0.9101323,0.07068166,0.3672017,-0.41362944,0.077675134,-0.24050747,0.09876839,0.33985275,-0.90564895,0.06752699,0.05958077,0.09288193,-0.85174394,0.4817432,-0.24728055,-0.51377213,0.12039869,-0.76548696,-0.015911547,1
129,-1.0027137,0.49116993,-1.4132348,-2.0305712,-0.12318198,-0.6352288,0.11423347,0.09264958,0.33060634,0.72590804,0.6022075,-0.95129275,0.06708574,0.39378482,-0.43972334,0.102856405,-0.22654973,0.09958053,0.3308534,-0.94619435,0.08194981,0.080879405,0.10442719,-0.86386764,0.52740484,-0.2684583,-0.5828741,0.12553486,-0.7970667,0.00043852953,1
130,-0.99808574,0.47246736,-1.4761673,-1.7096018,-0.028285434,-0.6928285,-0.017534846,0.04198229,0.34420186,0.6425477,0.69834644,-0.96271867,0.13906163,0.40139312,-0.5159752,0.06698365,-0.39006048,0.07463084,-0.018388513,-0.94386715,0.009818146,-0.0929823,0.049837064,-0.72268224,0.6234642,-0.2137359,-0.5431006,0.1081183,-0.44645917,0.092356704,1
131,-1.0198835,0.46103516,-1.4761409,-1.7189503,-0.018827233,-0.7151289,-0.037321776,0.052556794,0.30784786,0.6441549,0.70194703,-0.94930625,0.113191605,0.4336963,-0.50660086,0.06186391,-0.39575744,0.0737084,-0.05576158,-0.9453733,-0.0020023063,-0.06659699,0.07356219,-0.699505,0.5907805,-0.2089984,-0.5205525,0.1243533,-0.43819913,0.08515305,1
132,-1.0030345,0.48909575,-1.2521957,-2.0385766,-0.0974798,-0.65555173,0.05588904,0.12984431,0.28655767,0.4088637,0.60932356,-0.88203204,0.14610595,0.34077367,-0.386072,0.10345644,-0.25586224,0.13182092,0.5721342,-0.93101907,0.04007566,-0.15011308,0.107562095,-0.89811075,0.34667823,-0.18666063,-0.42024285,0.060300134,-0.641058,-0.051209014,1
133,-0.7409268,0.21676937,-0.65531075,-0.47069824,-0.08320468,-0.34251928,-0.040211193,-0.14820915,0.042593583,0.0776516,0.29966062,-0.23459962,0.14871974,0.004911026,-0.21965182,-0.10570674,-0.11482729,0.07613883,0.22142115,-0.33595726,0.031809676,0.18864807,-0.1287315,-0.20461026,0.17519861,-0.0332138,-0.047447126,0.016869638,-0.16150695,-0.042267874,0
134,-1.0293076,0.44528672,-1.7791582,-1.4835907,-0.019227576,-0.6670162,-0.017042795,0.10498798,0.3399691,1.02887,0.65976495,-1.0676111,-0.18168654,0.3031988,-0.6440961,0.05254246,-0.4885506,-0.12932064,-0.42498773,-0.84498394,0.024455518,-0.011293954,0.077056974,-0.6265024,0.5888829,-0.33974987,-0.7280873,-0.063898034,-0.43242422,-0.12673588,1
135,-0.61585605,0.12201916,-0.53229415,-0.72479624,0.12865716,-0.29858118,0.12350866,-0.039921414,0.110362366,0.12220832,0.3275187,-0.25179696,0.047686968,0.14151077,-0.25132766,0.082874216,-0.15157235,0.020694103,-0.06346089,-0.37441978,0.05754129,-0.052164596,-0.066906534,-0.2161271,0.18700093,-0.14709081,-0.09107406,-0.16448161,-0.17383824,-0.058690723,0
136,-0.36424354,0.14439112,-0.3531952,-0.55570096,-0.10309338,-0.28241098,-0.05539027,-0.15401708,0.087555796,0.10182948,0.2676536,-0.17820208,0.074912205,0.16045128,-0.116417676,0.024460468,-0.08940901,0.034214668,0.09482154,-0.26506838,-0.12573093,-0.015806291,-0.0378821,-0.08930723,0.16260654,-0.09405626,-0.076236665,0.05685594,-0.18754981,-0.009368213,0
